dir,ts,chain,block,addr,devbat,msgid,brake,disc_bits,valve,confirm,db_1,motion,l_batt,light,hex
"r2f","2022-04-10T10:09:36.214","ONLY","BASIC","18151","OK","ONEWAY","GO","a8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 a8 72 d4 30 23 73 8f"
"r2f","2022-04-10T10:09:36.215","ONLY","BASIC","18151","OK","ONEWAY","GO","a8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","97 a8 72 d4 30 23 73 8f"
"r2f","2022-04-10T10:09:36.227","ONLY","BASIC","18151","OK","ONEWAY","GO","a8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","17 a8 72 d4 30 23 73 8f"
"r2f","2022-04-10T10:09:36.228","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.229","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.274","ONLY","BASIC","5957","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","c6 b1 a6 80 5a 0b a2 8f"
"r2f","2022-04-10T10:09:36.291","ONLY","BASIC","18151","OK","ONEWAY","GO","aa","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 26 72 d5 30 23 73 8f"
"r2f","2022-04-10T10:09:36.292","ONLY","BASIC","18151","OK","ONEWAY","GO","aa","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b6 26 72 d5 30 23 73 8f"
"r2f","2022-04-10T10:09:36.303","ONLY","BASIC","18151","OK","ONEWAY","GO","aa","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","36 26 72 d5 30 23 73 8f"
"r2f","2022-04-10T10:09:36.367","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","ac","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef ad 92 d6 30 23 73 ff"
"r2f","2022-04-10T10:09:36.368","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","ac","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef ad 92 d6 30 23 73 ff"
"r2f","2022-04-10T10:09:36.379","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","ac","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ef ad 92 d6 30 23 73 ff"
"r2f","2022-04-10T10:09:36.393","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.394","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.445","ONLY","BASIC","18151","OK","ONEWAY","GO","ae","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 e1 72 d7 30 23 73 8f"
"r2f","2022-04-10T10:09:36.446","ONLY","BASIC","18151","OK","ONEWAY","GO","ae","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 e1 72 d7 30 23 73 8f"
"r2f","2022-04-10T10:09:36.459","ONLY","BASIC","18151","OK","ONEWAY","GO","ae","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 e1 72 d7 30 23 73 8f"
"r2f","2022-04-10T10:09:36.493","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 fd f0 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.493","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 fd f0 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.518","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:09:36.519","ONLY","BASIC","18151","OK","ONEWAY","GO","b0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","9b fa 32 d8 30 23 73 8f"
"r2f","2022-04-10T10:09:36.524","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:09:36.525","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:09:36.530","ONLY","BASIC","18151","OK","ONEWAY","GO","b2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ba 74 32 d9 30 23 73 8f"
"r2f","2022-04-10T10:09:36.535","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.536","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.602","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:09:36.603","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:09:36.615","ONLY","BASIC","18151","OK","ONEWAY","GO","b4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","0b 3d 32 da 30 23 73 8f"
"r2f","2022-04-10T10:09:36.653","ONLY","BASIC","5957","OK","ONEWAY","GO","00","OPERATIONAL","RESPONSE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","b1 b9 47 80 5a 0b a2 8f"
"r2f","2022-04-10T10:09:36.680","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:09:36.681","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:09:36.693","ONLY","BASIC","18151","OK","ONEWAY","GO","b6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","aa b3 32 db 30 23 73 8f"
"r2f","2022-04-10T10:09:36.760","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:09:36.761","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:09:36.774","ONLY","BASIC","18151","OK","ONEWAY","GO","b8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 99 b2 dc 30 23 73 8f"
"r2f","2022-04-10T10:09:36.836","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:09:36.837","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:09:36.847","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 fd f0 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.848","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 fd f0 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:36.849","ONLY","BASIC","18151","OK","ONEWAY","GO","ba","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 17 b2 dd 30 23 73 8f"
"r2f","2022-04-10T10:09:36.871","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:09:36.871","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:09:36.883","ONLY","BASIC","18151","OK","ONEWAY","GO","bc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","83 5e b2 de 30 23 73 8f"
"r2f","2022-04-10T10:09:36.888","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.889","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.913","ONLY","BASIC","18151","OK","ONEWAY","GO","be","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 d0 b2 df 30 23 73 8f"
"r2f","2022-04-10T10:09:36.914","ONLY","BASIC","18151","OK","ONEWAY","GO","be","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 d0 b2 df 30 23 73 8f"
"r2f","2022-04-10T10:09:36.926","ONLY","BASIC","18151","OK","ONEWAY","GO","be","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 d0 b2 df 30 23 73 8f"
"r2f","2022-04-10T10:09:36.939","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2a","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e9 1d 41 95 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.940","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2a","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","e9 1d 41 95 00 09 6e 0f"
"r2f","2022-04-10T10:09:36.993","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8c 31 72 e0 30 23 73 ff"
"r2f","2022-04-10T10:09:36.993","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8c 31 72 e0 30 23 73 ff"
"r2f","2022-04-10T10:09:37.005","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","c0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8c 31 72 e0 30 23 73 ff"
"r2f","2022-04-10T10:09:37.070","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c5 7d 92 e1 30 23 73 8f"
"r2f","2022-04-10T10:09:37.070","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c5 7d 92 e1 30 23 73 8f"
"r2f","2022-04-10T10:09:37.082","ONLY","BASIC","18151","OK","ONEWAY","GO","c2","OPERATIONAL","RESPONSE","1","STOPPED/NOT_MONITORED","WEAK","ON","d4 fe bb e1 70 23 73 8f"
"r2f","2022-04-10T10:09:37.099","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.100","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 ee 51 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.147","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:37.158","ONLY","BASIC","18151","OK","ONEWAY","GO","c4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a6 17 12 e2 31 23 73 8f"
"r2f","2022-04-10T10:09:37.199","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.200","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","30","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","8f e6 b0 98 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.222","ONLY","BASIC","18151","OK","ONEWAY","GO","c6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d5 ba 92 e3 30 23 73 8f"
"r2f","2022-04-10T10:09:37.223","ONLY","BASIC","18151","OK","ONEWAY","GO","c6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d5 ba 92 e3 30 23 73 8f"
"r2f","2022-04-10T10:09:37.235","ONLY","BASIC","18151","OK","ONEWAY","GO","c6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d5 ba 92 e3 30 23 73 8f"
"r2f","2022-04-10T10:09:37.240","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.241","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2c","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","af 5c a0 96 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.251","ONLY","BASIC","18151","OK","ONEWAY","GO","c8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ec 90 12 e4 30 23 73 8f"
"r2f","2022-04-10T10:09:37.252","ONLY","BASIC","18151","OK","ONEWAY","GO","c8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ec 90 12 e4 30 23 73 8f"
"r2f","2022-04-10T10:09:37.264","ONLY","BASIC","18151","OK","ONEWAY","GO","c8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ec 90 12 e4 30 23 73 8f"
"r2f","2022-04-10T10:09:37.299","ONLY","BASIC","18151","OK","ONEWAY","GO","ca","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cd 1e 12 e5 30 23 73 8f"
"r2f","2022-04-10T10:09:37.299","ONLY","BASIC","18151","OK","ONEWAY","GO","ca","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cd 1e 12 e5 30 23 73 8f"
"r2f","2022-04-10T10:09:37.311","ONLY","BASIC","18151","OK","ONEWAY","GO","ca","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","cd 1e 12 e5 30 23 73 8f"
"r2f","2022-04-10T10:09:37.375","ONLY","BASIC","18151","OK","ONEWAY","GO","cc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fc 57 12 e6 30 23 73 8f"
"r2f","2022-04-10T10:09:37.376","ONLY","BASIC","18151","OK","ONEWAY","GO","cc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","fc 57 12 e6 30 23 73 8f"
"r2f","2022-04-10T10:09:37.387","ONLY","BASIC","18151","OK","ONEWAY","GO","cc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","7c 57 12 e6 30 23 73 8f"
"r2f","2022-04-10T10:09:37.463","ONLY","BASIC","18151","OK","ONEWAY","GO","ce","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","dd d9 12 e7 30 23 73 8f"
"r2f","2022-04-10T10:09:37.464","ONLY","BASIC","18151","OK","ONEWAY","GO","ce","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","dd d9 12 e7 30 23 73 8f"
"r2f","2022-04-10T10:09:37.476","ONLY","BASIC","18151","OK","ONEWAY","GO","ce","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","dd d9 12 e7 30 23 73 8f"
"r2f","2022-04-10T10:09:37.547","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","d0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","88 00 b2 e8 30 23 73 ff"
"r2f","2022-04-10T10:09:37.547","ONLY","BASIC","18151","OK","TEST/ARM_REQ","GO","d0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","88 00 b2 e8 30 23 73 ff"
"r2f","2022-04-10T10:09:37.560","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","32","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","ae 68 b0 99 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.603","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.604","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.616","ONLY","BASIC","18151","OK","ONEWAY","GO","d2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 6f d2 e9 31 23 73 8f"
"r2f","2022-04-10T10:09:37.616","ONLY","BASIC","18151","OK","ONEWAY","GO","d2","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","93 6f d2 e9 31 23 73 8f"
"r2f","2022-04-10T10:09:37.628","ONLY","BASIC","18151","OK","ONEWAY","GO","d4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 26 d2 ea 31 23 73 8f"
"r2f","2022-04-10T10:09:37.628","ONLY","BASIC","18151","OK","ONEWAY","GO","d4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 26 d2 ea 31 23 73 8f"
"r2f","2022-04-10T10:09:37.641","ONLY","BASIC","18151","OK","ONEWAY","GO","d4","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","a2 26 d2 ea 31 23 73 8f"
"r2f","2022-04-10T10:09:37.659","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.659","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","f9 da 41 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.696","ONLY","BASIC","5957","OK","ONEWAY","GO","00","OPERATIONAL","UPDATE","1","IN_MOTION","OK/NOT_MONITORED","OFF/NOT_MONITORED","c6 b1 a6 80 5a 0b a2 8f"
"r2f","2022-04-10T10:09:37.704","ONLY","BASIC","18151","OK","ONEWAY","GO","d6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d1 8b 52 eb 30 23 73 8f"
"r2f","2022-04-10T10:09:37.705","ONLY","BASIC","18151","OK","ONEWAY","GO","d6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d1 8b 52 eb 30 23 73 8f"
"r2f","2022-04-10T10:09:37.715","ONLY","BASIC","18151","OK","ONEWAY","GO","d6","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d1 8b 52 eb 30 23 73 8f"
"r2f","2022-04-10T10:09:37.784","ONLY","BASIC","18151","OK","ONEWAY","GO","d8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e8 a1 d2 ec 30 23 73 8f"
"r2f","2022-04-10T10:09:37.785","ONLY","BASIC","18151","OK","ONEWAY","GO","d8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e8 a1 d2 ec 30 23 73 8f"
"r2f","2022-04-10T10:09:37.797","ONLY","BASIC","18151","OK","ONEWAY","GO","d8","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e8 a1 d2 ec 30 23 73 8f"
"r2f","2022-04-10T10:09:37.824","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c5 f5 11 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.824","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","RESPONSE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c5 f5 11 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.861","ONLY","BASIC","18151","OK","ONEWAY","GO","da","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c9 2f d2 ed 30 23 73 8f"
"r2f","2022-04-10T10:09:37.862","ONLY","BASIC","18151","OK","ONEWAY","GO","da","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c9 2f d2 ed 30 23 73 8f"
"r2f","2022-04-10T10:09:37.874","ONLY","BASIC","18151","OK","ONEWAY","GO","da","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","c9 2f d2 ed 30 23 73 8f"
"r2f","2022-04-10T10:09:37.918","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 fd f0 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.919","ONLY","BASIC","5975","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","b2 fd f0 97 00 0b ab 8f"
"r2f","2022-04-10T10:09:37.941","ONLY","BASIC","18151","OK","ONEWAY","GO","dc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 66 d2 ee 30 23 73 8f"
"r2f","2022-04-10T10:09:37.941","ONLY","BASIC","18151","OK","ONEWAY","GO","dc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 66 d2 ee 30 23 73 8f"
"r2f","2022-04-10T10:09:37.954","ONLY","BASIC","18151","OK","ONEWAY","GO","dc","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","f8 66 d2 ee 30 23 73 8f"
"r2f","2022-04-10T10:09:37.961","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.962","ONLY","BASIC","4828","OK","ONEWAY","NO-GO","2e","OPERATIONAL","UPDATE","0","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","OFF/NOT_MONITORED","8e d2 a0 97 00 09 6e 0f"
"r2f","2022-04-10T10:09:37.983","ONLY","BASIC","18151","OK","ONEWAY","GO","de","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d9 e8 d2 ef 30 23 73 8f"
"r2f","2022-04-10T10:09:37.984","ONLY","BASIC","18151","OK","ONEWAY","GO","de","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d9 e8 d2 ef 30 23 73 8f"
"r2f","2022-04-10T10:09:37.995","ONLY","BASIC","18151","OK","ONEWAY","GO","de","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","d9 e8 d2 ef 30 23 73 8f"
"r2f","2022-04-10T10:09:38.018","ONLY","BASIC","18151","OK","ONEWAY","GO","e0","OPERATIONAL","UPDATE","1","STOPPED/NOT_MONITORED","OK/NOT_MONITORED","ON","e6 eb 72 f0 30 23 73 8f"
